account_id,customer_id,account_type,balance,created_at
486,1160,checking,42956.88,2023-07-12 08:06:51.071990
487,2145,savings,43954.86,2026-02-02 00:38:42.385711
488,2827,savings,17751.88,2025-11-28 13:32:41.307491
489,3149,checking,1092.42,2024-06-24 17:09:38.456591
490,4795,savings,18015.97,2023-12-20 19:30:33.696398
491,3472,savings,30129.31,2025-01-20 07:28:26.974311
492,4262,checking,7902.65,2026-05-27 03:16:14.873040
493,2138,checking,44894.29,2024-10-14 12:39:55.092074
494,1585,savings,3935.04,2025-10-11 06:41:54.525218
495,4748,savings,25955.91,2025-11-24 23:35:18.712511
496,65,checking,23974.57,2026-05-23 19:00:10.686389
497,2856,savings,12070.08,2024-03-21 05:43:53.681130
498,3365,savings,35560.36,2025-01-16 17:27:07.282658
499,1834,checking,27013.35,2023-09-15 15:08:24.215579
500,67,checking,8589.47,2024-08-25 04:44:52.172968
501,1966,savings,31321.86,2023-09-08 04:08:53.389449
502,1961,savings,30868.91,2024-10-27 05:50:11.050480
503,609,savings,1298.83,2024-05-05 19:36:08.228556
504,1767,checking,24203.92,2024-05-27 08:13:30.238611
505,2157,checking,47797.56,2025-12-16 07:24:50.111970
506,1529,savings,15405.33,2024-07-19 10:49:30.665634
507,466,checking,47043.39,2026-05-23 01:39:22.493808
508,4487,savings,38061.87,2025-02-12 11:43:22.583114
509,4372,checking,14031.98,2023-07-16 07:13:53.304026
510,2633,savings,43371.56,2025-05-15 19:14:22.543698
511,675,savings,44466.71,2026-02-22 17:08:25.495139
512,2130,savings,30205.1,2026-03-11 13:04:21.581182
513,4413,checking,28963.99,2024-06-12 22:25:51.595583
514,1259,checking,22010.29,2024-05-05 03:57:51.877320
515,4730,savings,21563.28,2025-05-15 17:15:48.454716
516,42,checking,41445.42,2025-06-01 06:50:10.561358
517,1163,checking,7074.31,2024-07-10 23:11:01.146056
518,1928,checking,40649.27,2026-03-10 22:38:57.100828
519,4737,savings,30891.71,2025-12-11 23:18:57.051114
520,3565,checking,4270.73,2025-12-12 05:09:13.491273
521,495,savings,22496.53,2024-04-27 13:17:37.020159
522,2632,savings,31229.92,2023-10-16 14:55:04.305843
523,102,checking,45952.4,2024-04-08 19:06:22.329734
524,1694,savings,2790.2,2025-05-10 23:44:25.355274
525,627,checking,15835.62,2025-05-21 09:56:11.385114
526,3598,checking,29182.48,2025-02-16 09:06:37.800246
527,1115,checking,37652.38,2024-03-30 15:47:36.617923
528,3329,savings,23589.46,2024-10-21 10:50:33.134161
529,489,checking,34555.86,2024-10-06 10:22:36.680294
530,886,checking,6322.77,2024-02-21 02:27:58.587440
531,2653,checking,44373.58,2026-05-16 20:29:28.294334
532,1387,checking,36846.08,2024-08-31 10:48:07.748164
533,3158,checking,18568.18,2023-11-02 10:56:25.528409
534,3394,checking,5297.14,2025-05-12 06:03:14.940141
535,1781,savings,26158.88,2025-04-22 12:28:56.422566
536,3970,checking,22583.3,2024-06-14 15:10:00.528490
537,110,savings,12384.99,2023-08-28 12:45:21.157309
538,108,savings,45928.44,2025-09-29 20:31:17.512728
539,1630,savings,4625.89,2023-11-01 22:41:58.807925
540,4412,checking,48007.09,2023-10-25 12:25:36.098587
541,3779,checking,32477.34,2023-08-24 10:06:36.644068
542,2592,checking,4578.02,2026-05-06 17:34:22.547171
543,1137,checking,35082.54,2023-07-11 17:56:57.968498
544,4447,checking,28191.7,2024-06-18 07:19:02.625951
545,349,savings,43949.82,2023-09-04 01:30:49.361094
546,464,savings,8208.4,2023-08-23 06:32:53.859498
547,1122,savings,10809.9,2026-05-18 21:49:14.543468
548,218,checking,31357.38,2025-03-10 01:03:45.252047
549,2524,checking,9476.37,2024-04-21 04:18:51.967199
550,1003,checking,26086.41,2025-05-22 21:35:34.589448
551,144,savings,13049.66,2025-11-16 09:06:40.047182
552,3182,checking,22570.96,2026-03-08 23:40:46.216039
553,541,savings,35927.78,2023-11-16 00:04:41.971531
554,1825,savings,43752.68,2023-06-28 11:37:42.165935
555,2845,checking,42443.11,2023-08-02 22:31:29.012857
556,2633,checking,20004.79,2023-09-19 23:44:44.516210
557,2095,checking,9066.99,2025-12-18 07:57:07.384310
558,4863,savings,27354.16,2025-10-23 05:36:06.037675
559,2431,checking,25778.7,2025-02-22 07:14:33.156257
560,1444,checking,30620.68,2025-05-28 13:23:35.037699
561,3382,checking,23422.84,2026-05-20 05:28:09.711081
562,1091,checking,14627.3,2025-03-28 22:42:05.350958
563,1278,checking,6443.12,2025-04-10 21:55:30.902324
564,36,checking,6987.0,2025-08-04 12:06:44.501617
565,178,savings,8817.26,2024-12-05 15:33:26.494879
566,2898,savings,20085.71,2024-02-19 06:08:57.805564
567,1230,checking,23151.45,2025-09-26 00:40:26.589859
568,1751,checking,3783.37,2024-04-02 10:45:45.973230
569,1626,savings,40302.23,2023-09-19 16:37:44.827798
570,3592,checking,44477.25,2024-09-16 12:50:16.646781
571,299,checking,4002.42,2025-01-21 20:17:04.334364
572,2244,checking,10898.91,2024-04-08 18:12:24.095070
573,1387,savings,21961.96,2026-05-08 08:29:11.260182
574,1455,savings,21112.26,2024-02-08 20:37:38.848300
575,308,savings,38797.65,2026-01-25 16:26:39.715179
576,2104,checking,8577.58,2025-11-14 05:41:51.245280
577,1857,savings,49222.52,2025-07-15 04:06:00.806662
578,2577,savings,35181.81,2024-04-07 12:33:46.297138
579,2288,checking,49474.07,2025-10-21 14:00:37.294965
580,4319,checking,964.48,2025-08-14 16:12:31.411446
581,799,savings,24126.0,2023-08-22 13:19:02.915308
582,614,checking,2850.54,2024-05-31 13:40:34.705187
583,2787,savings,10057.18,2026-04-22 16:56:42.891424
584,2164,savings,25158.23,2025-09-02 12:34:35.526490
585,1169,savings,38174.1,2026-05-03 13:27:45.269129
586,1166,checking,15875.21,2025-11-06 23:00:04.667150
587,2607,savings,19996.52,2024-05-26 03:44:55.618351
588,2462,checking,5323.15,2025-04-16 19:15:21.484370
589,2373,savings,23896.12,2024-04-09 06:53:41.116367
590,1084,savings,43417.92,2024-03-06 03:16:32.120907
591,2500,checking,21453.05,2025-07-21 08:48:40.798704
592,690,checking,26147.26,2024-01-18 04:27:02.422181
593,655,checking,27134.18,2025-12-15 21:00:17.938454
594,2804,savings,49135.87,2025-04-04 20:21:37.648785
595,1632,savings,33802.58,2024-09-29 04:20:00.649297
596,78,checking,38078.52,2023-09-02 00:07:25.279635
597,1828,checking,21448.25,2025-08-13 19:44:28.532429
598,3463,checking,2062.05,2025-08-06 05:05:05.526822
599,4539,checking,41345.41,2024-07-24 17:47:39.701668
600,2946,savings,18504.5,2024-07-05 15:23:04.922477
601,696,savings,43405.38,2025-09-16 05:30:30.710479
602,2097,savings,49557.97,2024-02-20 06:04:47.011204
603,3199,checking,12989.88,2026-05-18 19:47:55.979204
604,846,savings,23487.03,2025-03-16 01:53:50.308083
605,3320,savings,21364.05,2023-09-01 09:10:28.523439
606,215,checking,33603.67,2025-03-19 13:22:10.092912
607,4438,checking,7895.35,2024-02-23 14:15:02.231004
608,3329,savings,16631.82,2025-05-10 08:52:58.154889
609,3696,savings,17195.85,2024-03-23 02:29:04.462337
610,4654,savings,30720.65,2026-04-13 15:17:10.218026
611,4716,savings,19963.26,2025-12-31 21:06:04.909206
612,335,savings,43650.05,2024-04-20 13:26:52.450834
613,4939,savings,48980.63,2025-11-02 22:45:44.538798
614,4487,savings,40281.57,2025-06-21 03:24:22.793079
615,476,checking,4585.38,2024-11-07 10:27:47.966330
616,1970,savings,18548.72,2026-06-02 13:36:08.749775
617,2131,savings,49465.9,2025-10-03 15:28:16.622829
618,2511,savings,43698.31,2025-04-10 19:00:19.796238
619,2488,savings,10449.04,2025-11-13 15:03:48.923929
620,2618,savings,30805.53,2024-09-28 21:01:24.570355
621,4716,savings,41923.54,2026-02-04 01:07:14.800760
622,1905,savings,14962.81,2025-05-31 14:00:01.166708
623,3532,checking,48212.91,2026-05-17 14:11:57.098062
624,4194,checking,17492.08,2023-08-25 13:26:24.562331
625,4711,savings,28957.4,2025-10-08 00:04:17.440990
626,603,checking,11969.91,2025-03-21 16:31:57.305038
627,2511,checking,12906.29,2025-12-01 12:41:40.936979
628,962,checking,6192.76,2024-04-28 07:16:10.965962
629,1642,checking,26914.54,2025-10-20 19:09:56.389083
630,2230,savings,48749.82,2024-05-10 23:19:43.458873
631,222,checking,38860.96,2024-07-04 00:23:27.950709
632,729,savings,4555.52,2023-11-01 15:13:15.871911
633,476,checking,24014.56,2023-08-02 12:32:10.629715
634,1513,savings,15527.42,2025-06-06 15:27:50.461935
635,4623,checking,35171.78,2025-08-10 13:38:45.222356
636,1015,savings,15848.11,2024-06-07 04:44:21.130683
637,183,checking,20919.09,2023-11-10 18:35:15.415424
638,1852,savings,26981.89,2026-02-13 17:06:16.864925
639,4531,checking,11242.72,2024-06-19 03:48:17.890074
640,3498,checking,19704.18,2024-09-17 22:34:56.183294
641,2902,savings,23952.01,2024-10-06 19:53:56.495879
642,1322,savings,32007.58,2025-02-19 21:25:38.678794
643,1190,checking,26736.56,2023-12-29 09:10:26.672925
644,3858,checking,37762.9,2023-08-18 17:57:41.496350
645,1771,savings,9815.6,2025-12-15 00:04:49.778493
646,3043,checking,34965.77,2024-12-29 12:41:31.081778
647,3074,savings,5012.17,2024-04-16 02:53:15.321750
648,4247,checking,19090.52,2025-04-30 11:16:00.610379
649,4548,savings,42803.93,2024-02-27 16:09:27.685410
650,315,savings,44887.64,2025-08-24 14:48:56.468669
651,843,checking,16835.2,2024-04-22 08:12:56.456134
652,2631,savings,4826.33,2024-05-23 06:56:34.922227
653,660,checking,47357.64,2026-01-14 20:00:25.915772
654,4082,checking,37830.28,2025-07-14 21:59:58.573916
655,1964,checking,19079.88,2024-08-28 11:29:46.314425
656,3826,savings,32406.26,2024-11-11 18:47:30.658568
657,3867,savings,21506.76,2024-02-06 16:13:06.348153
658,2875,checking,43497.48,2024-05-14 15:04:56.958354
659,4217,savings,36697.45,2023-09-12 10:42:32.704856
660,337,savings,44233.02,2025-08-15 06:08:56.564474
661,1742,savings,39395.84,2024-10-03 02:03:05.053819
662,222,savings,7501.29,2023-07-09 12:13:10.447988
663,2107,checking,4779.58,2025-06-30 00:28:33.197332
664,1027,checking,20640.01,2026-03-27 04:30:43.055408
665,2585,savings,24681.65,2023-08-31 08:10:32.356606
666,34,savings,49792.56,2025-02-17 01:29:03.644432
667,3939,savings,26143.09,2023-09-21 22:18:51.757516
668,127,savings,17954.14,2024-01-23 20:19:55.609919
669,4556,checking,30840.47,2024-03-18 19:48:33.644226
670,2424,checking,10562.41,2025-05-13 00:57:12.489157
671,2660,checking,29197.59,2023-09-25 04:21:33.353844
672,3244,checking,43647.74,2023-07-04 06:29:36.564858
673,4287,savings,2311.01,2024-04-07 12:09:40.411059
674,727,savings,6622.26,2025-10-08 00:46:04.157089
675,1959,savings,22085.37,2024-11-16 18:28:11.568324
676,1998,savings,45125.76,2025-01-13 16:08:22.383260
677,1470,savings,39821.53,2024-08-19 08:42:56.833805
678,4169,checking,10752.0,2024-02-21 02:55:50.712320
679,2058,checking,17588.75,2024-11-11 02:38:54.413743
680,3378,savings,32784.47,2024-06-30 16:54:20.499961
681,1886,savings,5720.54,2023-06-21 21:18:06.025919
682,4037,savings,9536.39,2024-07-25 09:00:32.732698
683,2182,checking,28077.4,2024-04-20 07:36:11.278931
684,3461,checking,15143.62,2025-07-14 23:04:24.018653
685,2321,checking,20549.72,2025-08-02 09:26:07.208598
686,4813,checking,5686.56,2024-05-25 05:16:28.461064
687,374,checking,8764.01,2025-12-13 17:26:47.606478
688,834,checking,12961.7,2023-10-14 10:46:26.308799
689,2150,checking,8419.7,2025-12-12 12:25:46.327084
690,2073,checking,32145.67,2024-12-02 13:26:12.022087
691,3227,savings,15976.06,2025-09-26 15:09:53.687872
692,977,savings,11779.28,2025-04-18 13:05:03.964175
693,2953,savings,4626.78,2026-05-24 03:41:42.422110
694,4035,checking,16721.64,2025-09-30 13:25:18.616688
695,2211,savings,39122.78,2023-06-25 21:09:28.716501
696,4841,checking,2820.22,2024-10-20 17:00:40.222375
697,1496,checking,16224.06,2025-02-17 22:34:02.241105
698,4199,savings,36954.71,2023-12-19 08:06:48.168850
699,738,checking,49889.39,2024-05-04 10:07:25.465533
700,4781,checking,7918.78,2024-12-24 11:21:51.281156
701,3023,savings,48983.15,2024-10-18 11:14:48.829292
702,4248,savings,14564.22,2024-04-27 09:35:48.816169
703,4336,checking,97.57,2024-06-04 20:33:33.282760
704,2689,savings,31325.74,2023-10-06 15:10:30.234234
705,2226,checking,5973.96,2025-12-15 17:23:29.946972
706,4405,savings,21542.65,2025-06-16 14:57:03.159988
707,2673,savings,15069.42,2026-04-29 20:55:51.538286
708,3799,checking,25975.37,2023-07-03 04:22:47.031178
709,2290,checking,38281.55,2025-09-04 18:29:19.846432
710,597,checking,42797.67,2025-01-02 17:43:35.061450
711,4416,savings,5194.4,2023-12-17 11:04:14.518457
712,3397,checking,5250.3,2025-07-30 05:34:50.484630
713,3211,savings,20891.54,2025-06-04 11:19:03.118492
714,3113,checking,14761.41,2023-09-23 16:54:30.912703
715,1850,checking,10210.48,2024-02-20 16:47:46.519002
716,1036,checking,31098.37,2024-06-24 16:33:55.044967
717,2352,savings,43418.09,2024-08-01 07:15:44.483381
718,2968,checking,34562.35,2025-07-22 15:37:09.648048
719,4663,savings,40090.72,2025-12-21 19:28:02.893332
720,4367,savings,77.14,2025-03-10 16:19:21.765201
721,2152,savings,14897.18,2025-12-07 20:50:18.965230
722,2899,checking,10775.49,2026-02-18 07:14:04.793340
723,1094,checking,44809.38,2025-04-12 02:48:11.525713
724,4686,savings,14182.38,2024-12-23 22:39:35.617572
725,4160,savings,40656.62,2023-07-18 14:23:13.370058
726,2023,checking,29925.21,2026-05-04 05:44:18.650502
727,2292,savings,7627.32,2024-03-20 20:57:40.590075
728,4209,savings,13480.06,2026-05-14 21:59:57.234924
729,1061,checking,22951.68,2024-02-29 07:24:17.399699
730,3856,checking,24859.95,2023-11-11 22:50:40.685015
731,2083,checking,19952.33,2024-10-24 09:53:51.413916
732,18,checking,9862.24,2026-05-06 00:11:42.318595
733,2616,checking,37097.08,2026-04-29 14:40:07.763874
734,3669,savings,28324.75,2025-10-09 15:08:01.262603
735,2851,savings,23302.83,2026-06-01 18:40:37.440535
736,4464,checking,44693.53,2024-10-31 20:04:18.929222
737,4479,savings,19301.35,2025-12-28 18:31:31.190514
738,1595,savings,21837.2,2024-11-04 23:17:57.388092
739,799,checking,1626.82,2024-11-01 02:16:31.671100
740,4728,savings,46828.43,2025-03-07 03:36:28.424849
741,3479,checking,10473.61,2023-09-17 01:09:36.310174
742,397,checking,32205.37,2025-02-22 01:01:37.039402
743,326,checking,12132.19,2024-04-30 01:53:00.993919
744,2209,savings,39157.75,2023-09-06 05:46:10.550987
745,3605,savings,3220.53,2023-07-16 06:48:42.564723
746,1861,checking,43143.61,2026-02-16 04:02:54.583552
747,1591,checking,30045.71,2025-07-04 21:48:16.084056
748,2294,savings,40787.81,2023-09-12 22:05:30.591905
749,2766,savings,3494.92,2023-12-19 07:21:00.928849
750,4846,checking,47043.84,2026-03-07 02:16:45.984925
751,3987,checking,43827.67,2024-07-01 05:21:31.602325
752,4044,checking,38707.85,2023-08-31 18:47:56.728985
753,2391,savings,44710.69,2023-09-03 01:38:16.815970
754,901,savings,39980.62,2023-11-11 22:43:46.485043
755,2300,checking,39222.52,2023-07-29 19:07:01.713943
756,840,checking,44213.53,2025-04-06 19:20:17.600076
757,4358,checking,36384.96,2023-07-31 01:16:50.596503
758,4898,savings,8269.0,2024-01-26 09:12:24.245009
759,2585,checking,16281.8,2023-08-28 11:04:14.028049
760,2041,checking,28339.81,2026-02-11 08:51:08.508543
761,1099,savings,45035.13,2025-07-06 09:27:18.471202
762,1335,checking,38261.11,2024-10-08 10:56:21.036493
763,2039,savings,31817.65,2025-04-18 05:27:24.591994
764,3100,savings,6081.84,2024-05-26 17:48:21.251489
765,3540,checking,14782.77,2025-12-28 23:35:31.874734
766,1356,savings,1813.27,2025-07-02 05:49:15.684604
767,533,checking,44354.44,2026-03-12 11:23:18.040817
768,4748,savings,16891.15,2026-05-04 00:32:25.153289
769,2000,checking,14946.1,2025-06-27 16:43:15.291715
770,4484,checking,33008.75,2024-01-17 15:15:56.226862
771,2360,savings,15047.3,2024-01-27 19:42:35.509465
772,4494,savings,31115.72,2025-05-24 19:43:45.927006
773,2913,savings,11465.26,2024-11-02 07:17:10.332247
774,3477,checking,24185.37,2023-07-21 20:46:39.581671
775,417,savings,22942.61,2024-01-19 21:09:00.864682
776,3788,savings,18458.99,2024-01-10 16:54:31.717719
777,1058,savings,13587.52,2025-08-28 10:15:27.476941
778,348,savings,12608.79,2025-02-12 22:32:57.623898
779,2898,checking,10390.17,2026-02-15 15:25:58.377656
780,1066,checking,10077.65,2026-02-12 02:36:11.630546
781,2033,checking,41303.88,2026-05-19 17:34:08.792576
782,3297,checking,24501.4,2024-07-12 04:13:23.962438
783,1565,savings,28132.95,2025-07-20 07:35:24.273244
784,4414,checking,5272.0,2023-07-19 07:38:32.092132
785,4721,savings,8434.89,2024-04-22 07:53:44.981993
786,4352,checking,31157.26,2024-10-10 07:54:39.296616
787,872,savings,41243.36,2024-03-23 09:34:33.930359
788,1738,savings,49056.13,2025-01-05 04:03:33.040565
789,1156,savings,11041.19,2024-10-02 05:09:47.989440
790,1626,checking,30760.77,2023-07-25 19:40:18.038738
791,980,checking,14347.57,2025-09-19 07:57:17.741546
792,339,checking,42698.42,2026-05-22 12:52:49.851388
793,2706,savings,47117.01,2023-12-19 20:46:44.493931
794,1158,checking,46279.46,2026-02-13 07:50:54.579952
795,3987,savings,26494.65,2026-01-03 22:14:22.703904
796,2448,checking,43443.8,2024-01-19 16:26:59.109044
797,4620,savings,1732.22,2026-03-23 18:01:58.579491
798,4905,savings,3835.76,2024-07-26 04:50:53.486073
799,285,checking,49104.6,2024-05-21 20:02:56.873416
800,4862,checking,24956.16,2025-03-27 12:58:15.052018
801,4553,savings,39880.77,2024-10-13 18:29:37.462802
802,4255,checking,47510.52,2024-09-24 18:41:28.011482
803,4443,savings,43869.19,2024-11-04 10:17:10.924738
804,1082,savings,32962.61,2024-07-11 04:18:44.500155
805,1022,savings,12117.3,2024-07-26 20:33:38.639556
806,1282,savings,26456.49,2024-11-24 09:40:57.618164
807,2314,checking,35081.61,2026-02-19 11:14:20.737340
808,4423,checking,20325.96,2025-05-26 18:00:27.470148
809,2437,checking,33270.51,2024-10-28 13:50:03.054292
810,2865,savings,31277.38,2024-09-22 10:24:12.235818
811,3902,checking,13304.98,2024-05-09 19:20:05.414347
812,147,checking,43500.65,2024-08-25 11:32:58.748589
813,2878,savings,17348.81,2024-12-21 06:57:49.737251
814,2470,checking,15951.65,2024-07-29 16:45:25.532388
815,4627,checking,3368.94,2025-09-08 00:37:43.110587
816,3458,checking,48338.62,2024-07-21 04:36:20.930339
817,900,checking,20346.96,2024-11-08 08:31:15.506767
818,4689,checking,4561.27,2025-05-04 08:34:13.584473
819,1837,checking,18318.34,2023-12-10 01:29:52.396847
820,791,checking,33587.1,2026-03-19 20:53:19.056483
821,1570,checking,47129.64,2024-01-11 13:49:18.612334
822,1969,savings,4132.01,2023-06-28 06:19:30.999124
823,675,savings,25588.35,2024-09-21 13:08:54.906123
824,141,savings,11383.19,2024-03-02 00:55:24.401368
825,4263,savings,26285.34,2025-12-31 03:21:57.793112
826,2,savings,18800.06,2025-04-05 20:13:24.402464
827,3408,savings,3774.9,2024-12-30 07:55:35.681959
828,2465,checking,44995.24,2025-02-08 01:05:13.020041
829,3372,savings,31875.99,2026-03-22 10:42:57.222109
830,3493,savings,14678.12,2024-11-13 11:48:56.150608
831,2829,savings,43884.56,2025-11-12 05:59:27.875757
832,557,checking,46091.23,2023-06-22 16:09:35.328407
833,2627,savings,49891.69,2023-06-17 03:41:07.093551
834,3408,savings,21488.51,2026-06-09 18:03:18.969456
835,2081,checking,3179.58,2025-09-06 10:03:28.118555
836,2239,checking,18022.06,2023-09-07 02:59:14.815607
837,432,checking,27642.32,2025-01-01 05:54:48.287145
838,934,savings,32065.02,2024-09-17 23:52:00.161289
839,2689,savings,22377.74,2024-08-25 21:48:55.589506
840,405,checking,33360.01,2024-06-15 15:57:52.013120
841,1914,savings,44509.09,2026-01-08 11:15:35.523411
842,1945,checking,11236.29,2025-03-13 00:18:46.176991
843,4433,checking,40096.05,2026-04-13 10:10:05.190476
844,1497,checking,4960.62,2023-10-10 18:36:29.746995
845,3008,checking,38730.28,2023-06-22 15:43:50.291533
846,1905,checking,43394.74,2026-03-15 22:42:34.336132
847,505,savings,17171.52,2024-12-24 03:36:23.302516
848,2859,savings,40661.7,2023-08-28 01:22:45.775008
849,3400,savings,41827.59,2023-10-07 00:40:07.432754
850,3185,checking,46134.81,2023-09-24 20:03:04.093443
851,2384,checking,33261.32,2025-09-16 05:33:16.496256
