transaction_id,account_id,customer_id,merchant_id,amount,transaction_type,timestamp,merchant_category,location
318,6856,3262,52,1683.3,debit,2025-07-15 13:24:38.043789,restaurant,South Michelleside
319,899,3731,191,875.51,debit,2025-08-24 04:12:50.043789,restaurant,Lake Jerry
320,6222,4673,94,1003.98,credit,2025-08-12 16:19:07.043789,health,New Eric
321,458,2821,139,1355.18,credit,2025-09-09 00:02:38.043789,entertainment,East Nicoleville
322,5238,3714,69,1521.19,credit,2026-04-28 02:12:15.043789,health,Lake Melaniefort
323,5013,1549,163,1059.31,credit,2026-06-12 05:58:18.043789,entertainment,Schneidermouth
324,5168,759,66,396.33,debit,2025-09-02 16:24:25.043789,health,Brandonberg
325,4770,2845,73,170.02,debit,2025-06-20 14:02:36.043789,restaurant,Andersonside
326,2506,2742,2,1627.21,credit,2025-06-21 20:08:12.043789,travel,North Robertview
327,1605,2085,176,98.4,credit,2026-04-27 18:24:48.043789,travel,New Scottton
328,6786,2554,47,1944.31,credit,2026-01-28 19:33:08.043789,retail,Kathleenborough
329,5464,822,110,129.96,debit,2025-07-14 03:01:24.043789,subscription,Valeriechester
330,2356,2109,194,1895.14,debit,2026-02-05 08:33:47.043789,travel,Petersonshire
331,4187,4287,61,1203.89,debit,2026-05-08 03:19:40.043789,restaurant,Rogerschester
332,2158,2998,149,1091.92,credit,2025-11-19 07:52:27.043789,subscription,Michellebury
333,3362,2510,148,412.47,credit,2025-09-02 10:02:51.043789,entertainment,Robinton
334,1264,2011,118,1209.39,debit,2025-11-26 12:11:37.043789,health,East Branditown
335,80,4075,135,1503.15,debit,2025-08-22 07:49:16.043789,grocery,South Meaganview
336,6482,3045,37,272.71,credit,2025-07-15 14:45:05.043789,health,North Shelly
337,1110,1407,193,917.75,credit,2026-05-29 15:53:10.043789,entertainment,Hickmanbury
338,2746,2833,118,1400.81,credit,2025-06-28 00:48:36.043789,health,New Stephaniefort
339,4915,2127,104,894.78,credit,2025-08-25 18:53:53.043789,grocery,Leonardborough
340,2989,4751,196,443.72,credit,2026-02-22 13:45:31.043789,health,Ibarraland
341,5825,2159,85,465.28,debit,2026-05-17 10:41:51.043789,subscription,West Carrie
342,382,3302,39,901.54,debit,2025-11-23 09:34:03.043789,entertainment,Transhire
343,1339,3307,147,1909.75,debit,2025-09-10 12:00:49.043789,grocery,Lake Stephanie
344,5564,2240,24,217.68,credit,2026-06-11 14:30:42.043789,utilities,Kimberlyside
345,4173,2341,122,80.33,credit,2026-02-11 18:10:59.043789,health,Washingtonton
346,1614,3615,149,57.96,debit,2025-09-29 03:46:05.043789,subscription,Ericshire
347,626,603,178,1317.1,credit,2025-12-26 06:50:01.043789,restaurant,South Judithfort
348,774,3477,141,1581.42,credit,2026-06-10 22:58:32.043789,retail,Port Tommouth
349,3269,393,126,251.87,credit,2025-09-25 11:51:09.043789,subscription,East Henry
350,6175,1914,163,37.03,debit,2026-03-16 21:27:55.043789,entertainment,Cindyview
351,6286,2349,142,1590.36,credit,2025-07-25 14:05:00.043789,travel,Stephanieberg
352,6299,4314,131,293.41,debit,2025-11-21 15:50:49.043789,retail,Claymouth
353,2353,3025,149,1806.66,credit,2026-03-17 09:27:37.043789,subscription,Williamstad
354,533,3158,127,1482.36,credit,2025-12-04 19:35:49.043789,retail,Phillipfort
355,193,2656,187,1293.93,credit,2025-06-16 02:19:22.043789,retail,West Mariachester
356,6956,1266,177,320.05,credit,2026-02-10 09:39:58.043789,retail,Marystad
357,4383,3044,56,1631.7,credit,2026-03-21 14:30:19.043789,health,Johnsonville
358,5131,3263,10,1189.98,debit,2025-10-15 15:04:19.043789,health,New Christinafort
359,970,2136,17,662.99,debit,2025-10-03 00:42:02.043789,grocery,Taylortown
360,3208,2115,185,1691.18,debit,2025-08-28 22:54:13.043789,utilities,Brettland
361,5951,1385,53,445.89,credit,2026-05-02 04:09:37.043789,restaurant,South Charles
362,1867,659,164,1125.29,credit,2026-04-09 03:46:12.043789,grocery,Whiteborough
363,3400,2771,54,794.41,debit,2025-07-25 17:30:16.043789,subscription,Lake Corymouth
364,3296,2851,100,1522.9,credit,2025-12-28 10:38:42.043789,utilities,Lake Joshuaport
365,6827,2224,99,423.51,debit,2025-11-13 19:19:18.043789,grocery,West Danielstad
366,2446,2639,105,211.6,debit,2026-05-27 09:59:43.043789,health,Jeanneton
367,4713,203,1,1261.37,credit,2026-04-11 16:13:23.043789,subscription,North Courtney
368,6472,751,166,770.2,credit,2026-05-21 10:15:26.043789,travel,Lake Jamesbury
369,5898,390,106,2242.89,credit,2026-01-28 23:38:27.043789,travel,West Yeseniaborough
370,2248,1257,83,1855.7,credit,2025-06-26 16:45:02.043789,retail,Harrishaven
371,5545,597,21,378.19,debit,2025-09-17 19:01:59.043789,restaurant,West Sarahshire
372,2811,4124,74,680.74,debit,2025-12-02 23:57:46.043789,retail,New David
373,2016,3841,136,1550.57,credit,2025-11-26 15:57:58.043789,utilities,Sheryltown
374,711,4416,159,466.73,debit,2026-03-21 06:10:55.043789,health,Lorimouth
375,1186,4946,187,1691.07,credit,2025-12-28 14:26:14.043789,retail,South Jameshaven
376,1500,2415,70,675.88,debit,2025-07-25 19:54:26.043789,utilities,South Frank
377,4180,2814,110,19.32,debit,2025-11-28 20:28:30.043789,subscription,Timothyton
378,2414,1135,56,1235.24,credit,2026-06-09 23:35:25.043789,health,Lesterburgh
379,3669,4439,144,352.99,debit,2026-02-28 06:57:43.043789,entertainment,Chadshire
380,3934,219,155,1529.51,debit,2025-10-14 15:34:17.043789,subscription,North Jamesmouth
381,1013,3195,135,1507.47,credit,2025-10-18 15:31:03.043789,grocery,Lewischester
382,5626,1119,8,947.63,debit,2026-01-12 17:30:00.043789,entertainment,North Danielmouth
383,4664,2835,8,757.68,credit,2026-06-09 10:50:03.043789,entertainment,South Nicolefort
384,2381,3166,115,1488.2,credit,2026-06-06 03:20:38.043789,restaurant,Port Keith
385,3843,798,51,538.69,debit,2026-04-13 03:49:58.043789,entertainment,Ashleymouth
386,4840,2334,133,1735.53,credit,2026-03-27 17:43:13.043789,entertainment,Thomasport
387,4574,1389,20,140.09,credit,2026-05-21 12:45:01.043789,utilities,Lake Nancyside
388,6178,3269,143,217.05,credit,2026-01-05 19:21:36.043789,health,West Kyleview
389,6784,1046,41,31.65,credit,2025-08-26 12:08:48.043789,travel,Port Dianeburgh
390,1158,1888,52,811.11,credit,2026-01-31 18:13:52.043789,restaurant,South Ravenland
391,442,983,17,1336.28,debit,2025-10-12 08:55:55.043789,grocery,Aprilchester
392,217,221,93,1793.18,debit,2025-07-26 18:18:43.043789,health,Dixonview
393,1728,819,29,392.94,debit,2025-08-08 15:08:12.043789,restaurant,East Joseph
394,246,4435,35,830.01,credit,2025-12-07 20:45:25.043789,utilities,Michaelchester
395,2025,3635,48,302.53,credit,2026-02-03 12:45:35.043789,entertainment,South David
396,1926,795,96,76.86,credit,2025-08-17 20:30:37.043789,restaurant,Coxchester
397,6810,3208,133,902.2,credit,2025-09-21 01:57:29.043789,entertainment,New Alexandra
398,5341,2358,52,1840.62,credit,2025-11-28 01:18:27.043789,restaurant,Port Andreaburgh
399,513,4413,185,87.13,debit,2025-08-26 05:47:45.043789,utilities,West Chaseville
400,3126,4678,3,776.28,credit,2025-09-05 21:16:13.043789,subscription,Maytown
401,5852,2387,188,138.29,credit,2026-01-17 21:15:09.043789,grocery,Lake Maryton
402,1586,94,71,1476.32,credit,2025-10-03 13:52:28.043789,health,New Rachel
403,3666,4881,53,1283.65,credit,2025-06-29 03:44:43.043789,restaurant,West Michellehaven
404,4990,3543,132,1925.65,credit,2026-06-12 22:25:45.043789,subscription,Christopherville
405,5493,1024,33,1992.86,credit,2025-10-28 06:16:00.043789,retail,South Brandontown
406,5880,3650,67,3572.53,credit,2025-12-18 11:30:58.043789,travel,East Valerie
407,888,33,78,722.42,debit,2025-07-09 11:35:40.043789,entertainment,Danamouth
408,4442,4744,23,1498.18,debit,2025-10-30 05:19:58.043789,grocery,South Dawnland
409,861,1270,45,1820.7,debit,2026-04-09 09:14:12.043789,entertainment,Port Loriborough
410,6010,56,18,101.01,debit,2025-10-31 16:19:57.043789,health,Shieldshaven
411,6803,953,73,262.28,debit,2025-10-24 10:02:08.043789,restaurant,North Davidton
412,4287,3593,94,340.04,debit,2026-05-11 09:11:39.043789,health,Lake Karachester
413,27,1089,112,410.23,debit,2026-03-11 09:58:23.043789,entertainment,North James
414,6289,3095,161,1996.08,credit,2026-06-08 14:17:25.043789,travel,Kylebury
415,4538,272,61,1794.97,debit,2026-03-28 19:11:36.043789,restaurant,New Joeborough
416,4117,2983,136,1385.16,debit,2026-04-05 05:54:02.043789,utilities,Ortizside
417,4065,4642,140,1955.58,credit,2025-10-21 23:17:43.043789,travel,New Bryanmouth
418,2106,944,198,3338.56,credit,2025-11-01 00:42:51.043789,entertainment,New Stephaniechester
419,3274,4792,117,1171.16,debit,2025-10-09 21:29:23.043789,utilities,Jessicaview
420,2268,1723,172,73.7,debit,2025-07-20 12:40:41.043789,health,Jakeborough
421,3184,361,124,1036.17,credit,2026-06-01 12:24:22.043789,retail,West Audreymouth
422,2190,2675,199,1007.35,debit,2025-10-02 17:50:02.043789,health,South Russelltown
423,6364,4823,60,145.91,debit,2026-04-18 02:24:20.043789,restaurant,East Dylanbury
424,6432,1781,42,1854.16,credit,2025-08-04 23:06:31.043789,retail,North Nicoleshire
425,296,4602,135,355.08,debit,2026-05-24 03:22:49.043789,grocery,Matthewside
426,5141,2684,45,2643.67,credit,2025-11-04 04:34:20.043789,entertainment,West Patrick
427,482,366,44,1898.3,credit,2025-11-28 02:38:43.043789,subscription,Port Kayla
428,2473,3590,199,302.99,debit,2025-08-25 16:39:08.043789,health,Butlerview
429,793,2706,82,1536.51,credit,2025-09-24 18:08:56.043789,grocery,Judithport
430,4617,3880,78,2277.88,debit,2025-09-14 00:23:29.043789,entertainment,Carterburgh
431,1530,3004,190,1853.07,debit,2026-05-31 16:14:17.043789,entertainment,Elizabethberg
432,1712,3129,164,201.18,debit,2025-09-30 08:16:09.043789,grocery,Lake Michaelbury
433,4889,3455,162,526.3,credit,2026-02-19 10:07:48.043789,subscription,Tarashire
434,2437,465,151,569.07,debit,2026-05-13 04:26:41.043789,grocery,Coxfort
435,6772,837,62,2297.21,credit,2025-09-06 13:09:06.043789,travel,North Carol
436,6263,1656,195,166.04,credit,2026-01-30 09:42:34.043789,subscription,Lake Gregoryville
437,636,1015,176,4099.02,credit,2025-11-14 16:03:37.043789,travel,Lake Robinton
438,4858,10,110,938.26,credit,2026-05-08 06:27:09.043789,subscription,Perkinsland
439,1431,2694,50,748.13,credit,2026-02-21 16:01:02.043789,retail,Sandrachester
440,5176,2942,16,408.22,debit,2025-11-28 16:12:14.043789,retail,Sarahmouth
441,2232,1989,186,1387.48,debit,2026-05-08 18:47:54.043789,restaurant,West Sandy
442,2065,468,196,1625.7,credit,2026-01-17 08:06:47.043789,health,Gregoryshire
443,4241,2337,25,222.49,debit,2025-07-06 03:52:23.043789,retail,North Nicholas
444,1991,2548,165,425.2,debit,2025-09-06 06:00:24.043789,utilities,Lake Amy
445,1254,1411,33,1645.7,credit,2025-11-03 16:24:10.043789,retail,Lake Franciscostad
446,5687,2516,126,1743.9,credit,2025-08-07 00:27:56.043789,subscription,Brianbury
447,6551,417,148,2509.14,credit,2025-12-11 03:56:05.043789,entertainment,Williamsburgh
448,5468,2035,162,1843.65,credit,2025-10-17 13:58:34.043789,subscription,North Brian
449,4628,4858,68,94.29,credit,2025-10-03 16:58:21.043789,grocery,Troyside
450,3591,1373,37,386.47,debit,2025-11-09 18:28:39.043789,health,North Elijah
451,1008,2277,176,5434.62,credit,2026-05-04 05:09:54.043789,travel,Lake Samanthahaven
452,3861,3486,39,237.61,credit,2026-06-09 05:05:03.043789,entertainment,West Alexandraside
453,4817,1553,155,64.42,debit,2026-03-25 08:26:17.043789,subscription,Lake Kevin
454,6964,4782,21,672.69,credit,2025-11-30 16:47:05.043789,restaurant,South Douglasville
455,5312,4783,120,1122.85,credit,2025-11-21 08:29:57.043789,grocery,New Donna
456,4834,3814,135,1574.59,debit,2025-12-27 15:33:08.043789,grocery,Levineborough
457,1533,140,155,578.73,credit,2026-02-05 09:43:27.043789,subscription,Hornemouth
458,3514,4020,64,1724.55,credit,2025-09-17 22:22:23.043789,restaurant,Port Dylan
459,6659,2712,113,1947.91,debit,2026-06-09 07:21:36.043789,grocery,Lake Jon
460,3676,1117,86,2602.08,credit,2025-11-29 04:16:00.043789,entertainment,Michaelfurt
461,2287,1832,147,1306.31,debit,2026-04-08 17:13:33.043789,grocery,South Jeffrey
462,2546,303,142,1188.12,debit,2026-04-13 10:02:54.043789,travel,Lake Cheryl
463,2793,3293,157,1896.57,credit,2025-10-17 17:02:54.043789,grocery,Conniechester
464,6873,989,48,3453.42,debit,2025-12-08 11:26:03.043789,entertainment,Madisonburgh
465,5787,4857,156,178.89,credit,2025-10-09 02:30:55.043789,subscription,Port Kimberly
466,1610,1798,150,2737.12,credit,2026-05-02 03:25:20.043789,entertainment,Curryshire
467,5073,4473,48,2451.14,credit,2026-02-08 16:17:24.043789,entertainment,Lowehaven
468,4571,304,36,628.66,credit,2025-12-21 01:08:52.043789,retail,Feliciaberg
469,2372,4353,188,213.14,credit,2026-04-08 01:27:36.043789,grocery,Allisonburgh
470,4356,1663,172,1033.47,debit,2025-12-11 21:43:20.043789,health,East Melissa
471,67,2330,35,234.94,credit,2025-09-29 02:33:01.043789,utilities,Jeffreyside
472,6086,1016,8,1661.01,credit,2025-07-18 18:17:13.043789,entertainment,Wellston
473,2571,4426,157,886.59,credit,2025-07-02 16:56:57.043789,grocery,North Lauren
474,5021,3754,26,1190.51,credit,2026-05-10 16:06:36.043789,retail,Aprilbury
475,6302,4223,196,1285.47,debit,2025-11-19 00:32:57.043789,health,Pagechester
476,5013,1549,57,63.45,debit,2026-01-24 23:17:34.043789,health,Wagnerhaven
477,5791,1571,118,1924.17,credit,2026-04-20 18:00:14.043789,health,Paynechester
478,3600,1316,36,1857.71,credit,2025-11-05 07:30:29.043789,retail,Mitchellfort
479,4669,811,111,1293.59,debit,2025-08-16 19:00:58.043789,retail,South Brent
480,5723,2090,36,531.14,debit,2026-05-24 09:55:35.043789,retail,Lake Rachel
481,912,187,171,175.0,credit,2025-08-28 07:12:19.043789,subscription,South Brendanstad
482,5838,2658,80,279.47,debit,2025-09-12 20:02:50.043789,restaurant,Nancymouth
483,6511,515,183,74.37,credit,2025-11-07 09:35:25.043789,health,Loveshire
484,6097,4665,11,1473.91,debit,2026-05-31 00:28:44.043789,travel,West Spencerfort
485,2555,2124,70,1517.32,credit,2025-12-18 11:33:03.043789,utilities,Mortonbury
486,858,1514,30,1290.98,credit,2026-01-22 02:18:13.043789,entertainment,Port Jeffrey
487,4520,4724,100,449.87,debit,2026-03-01 10:48:20.043789,utilities,Susanchester
488,4753,2758,119,279.35,credit,2026-02-21 08:39:20.043789,grocery,Joneschester
489,1787,500,134,1491.79,debit,2025-07-22 00:50:20.043789,utilities,New Christopher
490,3865,3544,177,1680.85,debit,2026-01-26 00:47:42.043789,retail,West Brittanyshire
491,5723,2090,150,1663.52,credit,2025-07-21 20:24:33.043789,entertainment,West Drewside
492,6853,2320,24,249.45,debit,2026-05-22 08:31:18.043789,utilities,Lake Zacharyburgh
493,1474,2263,47,378.92,debit,2026-04-21 02:24:44.043789,retail,Tracyhaven
494,2937,2703,178,451.7,credit,2025-08-04 13:53:52.043789,restaurant,Markmouth
495,2802,246,127,37.74,debit,2025-09-13 10:34:43.043789,retail,Masseyfurt
496,3985,1129,164,1070.85,debit,2025-11-14 21:03:38.043789,grocery,Port Elizabethborough
497,4993,4212,13,1783.13,debit,2025-06-20 00:24:49.043789,utilities,Byrdview
498,5737,4117,53,1872.37,credit,2025-12-31 14:36:35.043789,restaurant,Port Michaelside
499,6984,909,158,1996.98,debit,2025-11-06 15:11:41.043789,utilities,Michaelmouth
500,6537,131,40,5839.86,debit,2025-09-20 16:59:09.043789,travel,South Christinaland
501,1088,1041,19,591.21,debit,2026-06-03 21:16:37.043789,utilities,Tammyland
502,4637,124,14,2058.9,debit,2026-03-29 16:49:03.043789,travel,South Marystad
503,1216,4540,193,3299.45,debit,2026-04-02 08:56:01.043789,entertainment,Bushhaven
504,2333,376,57,885.38,debit,2025-10-06 16:04:00.043789,health,Adamfort
505,5793,4857,9,113.79,debit,2026-05-18 08:51:15.043789,utilities,South Davidhaven
506,3447,3117,94,1924.27,debit,2025-11-14 01:04:26.043789,health,Lake Benjamin
507,1189,3798,200,1421.7,debit,2026-05-22 01:21:37.043789,entertainment,New Stephen
508,2926,2474,182,1698.16,debit,2026-06-03 05:21:33.043789,health,West William
509,6446,2762,172,303.5,credit,2026-04-11 02:06:46.043789,health,Lake Wendy
510,4048,1115,153,1102.68,debit,2025-07-29 06:34:10.043789,travel,South John
511,5271,2828,7,1765.3,debit,2025-12-25 21:51:49.043789,retail,New Holly
512,6349,3224,181,149.65,debit,2026-06-01 18:44:52.043789,subscription,Oscarchester
513,3126,4678,88,1679.45,credit,2026-05-29 02:44:57.043789,health,East Cheryl
514,2909,2970,106,605.0,credit,2026-05-02 19:07:29.043789,travel,Marioburgh
515,1121,557,154,1699.91,debit,2026-06-11 12:18:14.043789,entertainment,Clayville
516,674,727,44,1712.86,debit,2026-01-09 02:54:09.043789,subscription,Port Jessemouth
517,4148,947,8,1638.77,credit,2025-09-25 12:00:27.043789,entertainment,West Brittanyhaven
518,5338,2829,132,1307.23,debit,2025-10-12 09:39:53.043789,subscription,East Anitaberg
519,2863,84,82,162.72,debit,2025-12-11 22:27:57.043789,grocery,West Randy
520,2633,4838,149,1707.77,debit,2025-06-28 18:52:30.043789,subscription,Lopezville
521,3322,129,100,360.77,credit,2025-08-19 08:33:30.043789,utilities,West Michaelfurt
522,1776,4905,43,5257.77,credit,2026-02-21 18:20:51.043789,travel,Jeremiahport
523,4082,562,135,1934.74,credit,2026-04-29 07:41:47.043789,grocery,South Anthony
524,1006,3851,96,424.69,credit,2026-02-12 13:29:08.043789,restaurant,East Paul
525,1872,3266,161,1150.05,debit,2025-12-13 03:45:43.043789,travel,West Michael
526,2079,1728,92,676.16,debit,2026-03-28 14:35:44.043789,entertainment,Port Jocelyn
527,4451,1823,135,51.39,debit,2025-06-29 10:13:42.043789,grocery,West Matthew
528,5379,2131,106,2520.78,credit,2025-08-27 20:34:45.043789,travel,New Nancyhaven
529,2442,2573,177,20.86,credit,2026-03-01 18:25:13.043789,retail,Sandrachester
530,5234,4854,67,1383.86,debit,2025-07-22 21:59:57.043789,travel,Robertmouth
531,4030,3089,21,1667.14,credit,2026-02-05 09:05:09.043789,restaurant,Georgeberg
532,5504,837,87,637.3,credit,2026-01-06 18:07:25.043789,retail,Johnstonstad
533,1835,2404,121,399.89,credit,2026-03-07 22:32:29.043789,subscription,North Jacobmouth
534,4791,763,139,3034.79,debit,2026-01-29 09:31:24.043789,entertainment,North Charlene
535,820,791,123,2603.65,debit,2025-12-02 01:58:23.043789,entertainment,Port Kimberly
536,6665,3525,42,1755.35,debit,2026-04-18 07:11:48.043789,retail,East Michael
537,4943,1116,92,3260.81,credit,2026-03-06 09:40:20.043789,entertainment,East Cynthia
538,421,2764,105,1143.07,debit,2026-05-22 03:34:42.043789,health,Lake Elizabeth
539,4269,1303,54,1737.24,credit,2026-05-27 21:54:56.043789,subscription,Richardsberg
540,6522,4022,126,542.11,credit,2026-03-29 18:11:46.043789,subscription,Williamsside
541,1370,34,101,1267.14,debit,2026-01-28 06:31:55.043789,health,Port Kimberlystad
542,3962,771,124,886.3,credit,2025-06-22 11:16:02.043789,retail,Lake Nichole
543,6146,1397,131,225.27,credit,2025-11-28 19:22:56.043789,retail,Williamston
544,6098,1748,174,1134.79,debit,2025-10-30 06:07:17.043789,entertainment,Heidibury
545,1505,3019,1,350.62,debit,2026-06-04 06:24:16.043789,subscription,Davidchester
546,6478,2257,77,929.84,debit,2026-05-18 14:45:18.043789,retail,Robertstown
547,74,3705,138,2228.26,debit,2025-12-27 21:59:52.043789,travel,New Devinmouth
548,5864,1621,43,5697.77,credit,2026-01-27 14:51:23.043789,travel,Stevenview
549,6640,3307,155,593.25,debit,2026-05-20 10:24:39.043789,subscription,New Marthatown
550,5665,362,140,1382.39,credit,2025-12-17 01:17:46.043789,travel,East Stevenhaven
551,5745,4233,54,1923.19,credit,2025-09-07 15:06:20.043789,subscription,Smithfort
552,2597,3815,56,850.87,debit,2026-03-21 13:04:58.043789,health,Erinport
553,3423,2748,113,891.81,debit,2026-03-10 01:02:55.043789,grocery,Olsonburgh
554,4734,1678,87,489.61,debit,2026-03-03 20:40:45.043789,retail,Michaelfurt
555,6546,1009,36,1620.95,credit,2026-01-11 11:22:20.043789,retail,West Danielmouth
556,526,3598,47,438.3,credit,2026-06-11 19:12:58.043789,retail,Wheelerburgh
